EWN_OFFSET;POS;SAMA_Lemma;Pos_Sentiment_score;Neg_Sentiment_Score;Confidence;ANGER;DISGUST;FEAR;JOY;SADNESS;SURPRISE
01009206;a;mu&otanaf;0.0;0.0;50.0;0.05983442;0.06567237;0.14245948;0.12754416;0.05463998;0.22939792
01943067;a;siroyAliy~;0.25;0.5;100;0.00379281;0.27170185;0.00331187;0.13156108;0.01658865;0.08484643
02639064;a;maqobuw~;0.125;0.0;50.0;0.01113758;0.05172715;0.04923987;0.05920479;0.37348701;0.27734406
02536740;a;mutaDA}il;0.0;0.0625;33.0;0.04315754;0.06166323;0.16971791;0.11549903;0.25459378;0.11077323
00926505;a;yasAr;0.015625;0.0625;100.0;0.05953345;0.07734713;0.05887348;0.12678243;0.10412078;0.37067723
02068946;a;jid~;0.5;0.0625;50.0;0.11379406;0.12296092;0.10400556;0.09350052;0.10143601;0.23026222
00052012;a;muEiyb;0.09375;0.5859375;50.0;0.18291088;0.16816801;0.09126145;0.09313210;0.13116411;0.13315406
02234781;a;zaliq;0.0;0.375;100.0;0.01882989;0.05214236;0.07916564;0.36660812;0.08814786;0.12630500
02302187;a;EAdiy~;0.03542661666870117;0.040314674377441406;33.0;0.12718383;0.12705632;0.13043302;0.13410196;0.11821486;0.12546948
00034572;a;HaDariy~;0.125;0;100;0.00000000;0.00180800;0.52665502;0.01925630;0.26397755;0.16830132
01304802;a;$uwriy~;0.25;0;100;0.08125768;0.11671797;0.22419751;0.10434599;0.09231325;0.20203758
00142407;a;kamiy~;0.125;0.05859375;50.0;0.17116722;0.10863996;0.12479110;0.09801717;0.14891156;0.15570614
00395626;a;Eanodamiy~;0.0625;0.21875;50.0;0.07933484;0.18407973;0.08508264;0.10255728;0.07403440;0.14971845
00388849;a;naf~Av;0.0;0.0625;50.0;0.00000000;0.03531057;0.14831878;0.52446494;0.13358480;0.03349071
01973311;a;maqoruwn;0;0;67;0.16309928;0.12950827;0.17485876;0.12933814;0.11764885;0.08427495
01997748;a;mu&otaman;0.25;0.0;50.0;0.08466392;0.09293639;0.09455439;0.09945543;0.06564571;0.36531907
02505617;a;qaluwb;0.1015625;0.0390625;50.0;0.03516176;0.08229689;0.12417165;0.19362127;0.04929241;0.23349908
02151837;a;lA$akoliy~;0.0625;0.28125;100.0;0.00000000;0.13136127;0.00000000;0.50617343;0.07748533;0.10122681
01241927;a;manoqib;0;0;33;0.02782298;0.08114706;0.13198057;0.22710912;0.11447250;0.23191879
01384212;a;>afoyaH;0.046875;0.015625;50.0;0.02367347;0.04990033;0.02419612;0.16239520;0.24193254;0.15298690
00199811;a;nahoj;0.0078125;0.0;50.0;0.11057327;0.11771612;0.15823644;0.14294233;0.10887906;0.11794191
00388849;a;fAHim;0.125;0.25;50.0;0.05841395;0.08669876;0.19701831;0.08101581;0.19134171;0.09700700
01451225;a;laEiyn;0;0.375;67;0.02359109;0.14057576;0.07154229;0.14095531;0.15229693;0.14223084
01052428;a;$a*iy~;0.46875;0.09375;50.0;0.01089687;0.00128794;0.02598949;0.24979293;0.25850696;0.24203537
02549393;a;rATib;0.125;0.0;50.0;0.03682242;0.08949015;0.20921504;0.19655637;0.15885468;0.13349481
01845451;a;murotajal;0.0625;0.25;50.0;0.20813151;0.07958436;0.09059088;0.09296563;0.17502633;0.20209845
02313784;a;EaSol;0;0.125;33;0.15588385;0.17285864;0.18822879;0.12131672;0.05578358;0.15810065
01980557;a;tajoriydiy~;0.0;0.0;100.0;0.01289099;0.14226101;0.00753285;0.18895708;0.09111654;0.33091083
00791944;a;kAbiH;0;0;33;0.05764766;0.08033004;0.21090565;0.12188779;0.09581208;0.04756011
01334075;a;bA}ir;0.0625;0.046875;50.0;0.03906250;0.03906250;0.03906250;0.18584955;0.03906250;0.34002670
03149478;a;say~Al;0.033203125;0.03125;33.0;0.02541760;0.05175268;0.06741514;0.23734743;0.19313385;0.07000575
02499750;a;midoHAD;0.0;0.375;50.0;0.29368802;0.21951218;0.04102626;0.11232064;0.10448564;0.06168405
01814711;a;>amiyriy~;0;0;50;0.11417209;0.03487965;0.38254871;0.05550188;0.01829807;0.15741370
01336587;a;baliyd;0.0;0.34375;100.0;0.23034753;0.14836131;0.06089801;0.06144632;0.18497945;0.11221011
01402580;a;>aHam~;0.01177978515625;0.479705810546875;100.0;0.11740060;0.10246701;0.09757439;0.11289608;0.11684259;0.12716295
00210446;a;mariyT;0;0.5;100;0.00000000;0.00000000;0.38383730;0.20513263;0.05026281;0.11836483
00050641;a;muEanowan;0.0625;0.0;66.5;0.18074519;0.18725185;0.20119859;0.09609460;0.05203128;0.11112900
03076935;a;yasuwEiy~;0;0;100;0.33745173;0.16859804;0.01480691;0.05961714;0.03802908;0.22553759
00966167;a;$ahiyr;0.15625;0.03125;50.0;0.11348895;0.11273277;0.09238357;0.11878985;0.09894074;0.15689883
02969375;a;salofAduwr;0;0;100;0.00000000;0.00000000;0.00000000;0.00000000;0.73640130;0.26359870
01393483;a;mufaS~al;0.375;0.0625;50.0;0.04667908;0.14363589;0.04454778;0.22035190;0.10657754;0.09873080
00229978;a;qaEor;0.125;0.1875;50.0;0.05263738;0.15055928;0.08617733;0.13358352;0.10037159;0.15605784
