EWN_OFFSET;POS;SAMA_Lemma;Pos_Sentiment_score;Neg_Sentiment_Score;Confidence;ANGER;DISGUST;FEAR;JOY;SADNESS;SURPRISE
01806505;v;sabaY;0.5;0;100;0.05016342;0.06396894;0.05913622;0.21760029;0.04890763;0.18385050
01418667;v;$aE~av;0.125;0.00146484375;100.0;0.14075070;0.08216822;0.10799317;0.11459017;0.16516639;0.11994437
01339294;v;gar~aq;0.0;0.0;67.0;0.08981424;0.04933842;0.16272674;0.08097414;0.38090162;0.07990359
01103836;v;ha$am;0.0045166015625;0.0042724609375;50.0;0.08439411;0.09008277;0.14948723;0.13065054;0.20196471;0.12237213
00697062;v;tanaT~as;0.068359375;0.0;33.0;0.17546969;0.14978782;0.13158730;0.09642873;0.12635326;0.10375780
00459498;v;tasAraE;0;0;100;0.20481394;0.14543757;0.10383557;0.10530367;0.16084639;0.09805857
01915730;v;Ha*aY;0.03327181938220747;0.000980377255473286;50.0;0.10215070;0.08263034;0.16838026;0.12088106;0.18269686;0.10698286
00310386;v;rAE;0.0317707359790802;0.1250000298023224;33.0;0.05287232;0.07634146;0.09297385;0.15636041;0.09048246;0.17317962
02043851;v;tafaw~ah;0.1591796875;0.0;33.0;0.10087866;0.08924623;0.08373802;0.14553688;0.09885413;0.23920153
00062203;v;Tamav;0;0;100;0.11990630;0.15867237;0.11922145;0.06098113;0.30883170;0.14342538
01046932;v;zagorad;0;0;100;0.14254551;0.05323769;0.05821310;0.09446883;0.14977798;0.12455162
00077950;v;xanaq;0.1880207657814026;0.20340251922607422;34.14501953125;0.11553004;0.19605539;0.13671098;0.06421799;0.15673473;0.12358871
00799383;v;tanaH~aY;0.0004885196685791016;0.25689029693603516;33.0;0.12386292;0.12906111;0.07371739;0.12286857;0.15259665;0.14286267
00717358;v;tafAEal;0.0;0.0;76.5625;0.16438821;0.17052243;0.08477144;0.09982953;0.09165691;0.09259309
01634424;v;San~aE;0.0;0.0078125;50.0;0.11615629;0.12123694;0.14523500;0.14359914;0.06991760;0.13871469
00274283;v;>akosad;0.0;0.03125;56.25;0.16359874;0.03505590;0.00449663;0.20770146;0.05970464;0.24149223
01849746;v;tadAnaY;0.0078125;0.0234375;50.0;0.13011540;0.11141050;0.18263553;0.09258014;0.15553259;0.11534987
01377032;v;far~ag;0.0;0.0;100.0;0.12822374;0.10235958;0.18306020;0.08382141;0.17913903;0.10328373
00211396;v;yab~as;0.0;0.0;56.25;0.05431648;0.06045609;0.07683922;0.09854166;0.32335340;0.08979587
01889129;v;{ihotaz~;0.03125;0.0;33.0;0.06130773;0.03316333;0.18656680;0.07221354;0.28049919;0.07642816
02233195;v;{iHotaDan;0.0029296876273292582;0.00024437904357910156;50.0;0.13972895;0.11100805;0.16744191;0.09882644;0.15739511;0.11238128
02563724;v;saf~ar;0.0009765625;0.0048828125;50.0;0.09484254;0.10223392;0.10539081;0.16214493;0.10167159;0.08662020
01826723;v;{it~akal;0.2509765625;0.0634765625;50.0;0.13113057;0.12427048;0.10386057;0.11578676;0.11177815;0.16312350
00923197;v;qAl;6.105005741119385e-05;0.0;70.13315856456757;0.15787462;0.14526526;0.12545950;0.11243836;0.12483899;0.10311281
00293528;v;jax~;0.0703125;0.00390625;50.0;0.30923224;0.06593481;0.05406829;0.22965588;0.03985136;0.14839937
00163441;v;Eam~ar;0.0625;0.0;50.0;0.09007862;0.04508963;0.12957525;0.10741991;0.14412783;0.19194868
01921772;v;{iEotalaj;0.0;0.0625;50.0;0.08335546;0.10123690;0.13950189;0.12527350;0.16797430;0.14645017
00117985;v;sa}ir;0.0;0.0;50.0;0.11596856;0.11671324;0.12887831;0.11288066;0.17077707;0.12660827
00672277;v;Hakam;0.3125;0.0;56.15234375;0.15535033;0.10937693;0.09012106;0.09681504;0.14766373;0.12714915
01813884;v;ba$ir;0.375;0.0;100.0;0.03346585;0.08979937;0.04350804;0.16376423;0.06381856;0.31369994
00916679;v;Ham~as;0.25;0.25;100;0.04399706;0.12074656;0.10297404;0.14643285;0.01385629;0.18818765
01120069;v;bahat;0.0;0.078125;50.0;0.22316159;0.11779107;0.07971506;0.09670453;0.10487235;0.12673190
02222318;v;laqaE;0;0;100;0.09283465;0.12285129;0.15695133;0.10285364;0.15795415;0.09797052
01978700;v;>anAr;0.03125;0.0;35.09375;0.08492580;0.08102109;0.11308603;0.12656009;0.09388338;0.19654777
02144835;v;baTan;0;0.125;100;0.23559569;0.11311762;0.10197077;0.09457611;0.13088921;0.10444502
02231328;v;zaliq;0.0;0.12548828125;50.0;0.10819733;0.11374063;0.07585962;0.15386939;0.11414407;0.13126747
01812950;v;far~aH;0.15625;0.15625;50.0;0.11725643;0.14513000;0.06520210;0.06992349;0.02780375;0.06889149
02160177;v;DaHoDaH;0.0712890625;0.28125;50.0;0.04807219;0.06320702;0.10923937;0.11444670;0.05161190;0.10904889
01555034;v;{inoTafa>;0.0;0.0625;50.0;0.12603537;0.08218536;0.12532742;0.05670172;0.35245431;0.08969011
01729431;v;Eanodal;0.015625;0.0;100.0;0.04647465;0.10800265;0.03174224;0.16470665;0.07574782;0.26535162
01780104;v;wah~al;0.234375;0.0;50.0;0.16595419;0.10509517;0.14959005;0.09427902;0.05682132;0.17025589
01774136;v;Haqid;0;0.75;100;0.16063932;0.14407988;0.01800770;0.08811576;0.11685183;0.17126388
00475183;v;Tah~ar;0.375;0.046875;53.125;0.06570394;0.08096916;0.38887550;0.08608487;0.02823661;0.16103555
01493741;v;waDaE;0.0;0.0;100.0;0.12542142;0.12283892;0.12785211;0.12459481;0.09737041;0.13309132
01299758;v;{inofaSal;0.0;0.0;100.0;0.09392317;0.13643082;0.07550040;0.08834571;0.13426519;0.13127699
00856824;v;naw~ah;0.0;0.0;33.0;0.12846473;0.12959370;0.11898701;0.10466234;0.10234661;0.15863700
00156601;v;>arobaY;0.0;0.015625;33.0;0.08670631;0.14363415;0.12240385;0.14778865;0.10472954;0.15274878
01656788;v;rak~ab;0.0;0.0;83.5;0.12866718;0.11340618;0.14004958;0.14924274;0.10194981;0.12140716
00331082;v;$anohaq;0.0;0.09375;100.0;0.08763100;0.07038764;0.11889999;0.17106184;0.04553690;0.19009945
00091968;v;Eaj~az;0.03125;0.3388671875;50.0;0.16729821;0.06680198;0.30616557;0.05205647;0.02782941;0.06760867
02272549;v;{isota>ovar;0.078125;0.0;50.0;0.11619999;0.13296374;0.10061523;0.16639875;0.10791257;0.11834655
01284683;v;Hajam;0.0;0.0;50.0;0.30120972;0.02911396;0.00204695;0.13480033;0.13429925;0.15982635
02627934;v;{iqotaDaY;0.25;0.25;100;0.14427237;0.13236569;0.10499783;0.11798530;0.12204551;0.13860674
01442361;v;xar~am;0.02734375;0.0;50.0;0.09027188;0.12600063;0.11613911;0.21995937;0.08712473;0.17435371
01774799;v;{isotanokaf;0.0;0.28125;33.0;0.11270126;0.08239149;0.07762277;0.13344840;0.04675637;0.16432497
01985029;v;{inoDajaE;0.0;0.0625;50.0;0.13668296;0.05632231;0.09248786;0.05467614;0.28119236;0.12519749
02661252;v;ZaEan;0.0;0.03515625;50.0;0.12734311;0.11875456;0.06874035;0.12209071;0.15672055;0.16062618
02070296;v;>ahAl;0.0;0.062744140625;33.0;0.06893463;0.08060551;0.09484948;0.10356634;0.12793750;0.21550048
02259547;v;tarAwaD;0.0;0.0;50.0;0.10617119;0.07443830;0.04658044;0.07369785;0.25023586;0.11409804
02588677;v;SAdaq;0.0;0.0;100.0;0.08273244;0.09396352;0.03585096;0.15733622;0.15001923;0.25269335
02404224;v;>azAH;0.0;0.01953125;50.0;0.21954204;0.13507405;0.14482397;0.10710296;0.10449803;0.10058213
02228031;v;xA*al;0.0;0.109375;100.0;0.11488784;0.14591002;0.10267341;0.09770053;0.15852465;0.11492918
02355806;v;>arAq;0.0;0.064453125;50.0;0.08027168;0.07541664;0.12539922;0.11661443;0.14701999;0.15783718
01870275;v;tazaHolaq;0.0;0.0;62.5;0.06377046;0.07360291;0.20535872;0.16644918;0.13850527;0.03695495
02317094;v;nAl;0.1201171875;0.0078125;51.0625;0.17648981;0.12505127;0.09904669;0.14298943;0.10282061;0.12521909
00037138;v;tamaDomaD;0;0;100;0.41057778;0.12563689;0.01001955;0.15566241;0.00000000;0.07538800
02082690;v;faT~aH;0.0;0.0;50.0;0.10239510;0.09332676;0.17122203;0.07964026;0.27071782;0.14831643
00667747;v;>ako*ab;0.0625;0.376953125;33.0;0.23637020;0.13383510;0.08525028;0.11813267;0.06939467;0.07034436
02571901;v;wabah;0;0;67;0.10335689;0.11227229;0.09536338;0.13175470;0.09423992;0.19522945
01805523;v;{ifotaqad;0.0048828125;0.0087890625;50.09765625;0.12195376;0.07570752;0.10597786;0.10295555;0.29852531;0.10016476
00078401;v;>alim;0.0;0.337646484375;50.0;0.12307682;0.08377933;0.14116556;0.09070748;0.18442543;0.14039479
00600370;v;{i$otabak;3.0517578125e-05;0.056640625;33.0;0.16576886;0.12950396;0.11274218;0.12199840;0.13739804;0.11100023
02020590;v;HAz;0.1015625;0.0078125;50.0;0.15213649;0.11358888;0.14707019;0.14775476;0.11827832;0.13957926
00597385;v;tamak~an;0;0;100;0.09523267;0.12344508;0.15664098;0.10823239;0.07068527;0.13292315
02444397;v;saxan;0.0390625;0.03515625;56.25;0.05026362;0.05251798;0.10801031;0.54901765;0.06799336;0.06119435
02661252;v;{inoHAd;0;0.125;100;0.09417221;0.16611472;0.07953633;0.11712570;0.10616307;0.17633492
01329732;v;kaf~af;0.0;0.0;100.0;0.35286305;0.11429721;0.18865357;0.10693202;0.00487395;0.02260768
01488555;v;>abohaZ;0.0;0.015625;50.0;0.19041785;0.11713257;0.04802005;0.08524444;0.26636751;0.14577979
02502916;v;bahaz;0.0626373291015625;0.03264617919921875;50.0;0.13454414;0.14437654;0.10763540;0.12460282;0.11224311;0.12148640
00719734;v;{iHotamal;0.03759765625;0.20361328125;33.0;0.15902019;0.13551354;0.13556969;0.12144064;0.11262617;0.11312177
02707800;v;EaSaY;0.0;0.0;100.0;0.19448297;0.14532428;0.09189919;0.10468912;0.12415373;0.09301718
00921072;v;Hadas;0.0625;0.0625;50.0;0.17197443;0.13351617;0.08726742;0.07385898;0.09761167;0.22440624
01416871;v;SafaE;0;0;100;0.20174688;0.11963197;0.05665992;0.14261088;0.13795599;0.06928845
01823370;v;{ibotahaj;0.4375;0.0078125;100.0;0.02044768;0.08931221;0.03531422;0.18855985;0.06070730;0.30032603
00732552;v;rAEaY;0.09130859375;0.0;33.0;0.12606502;0.11752275;0.17266991;0.09863025;0.10819285;0.13486064
00685419;v;{isotaboEad;0.0625;0.0;100.0;0.15529518;0.15982442;0.11291087;0.10886703;0.14011135;0.09202977
01196037;v;{imotanaE;0.0;0.3125;83.5;0.24009760;0.16261936;0.12044780;0.10215420;0.09267280;0.07673636
01489465;v;HaT~aT;0;0;100;0.13041001;0.12243250;0.09698368;0.17956951;0.12122631;0.08459299
02677567;v;war~aT;0.06640625;0.0634765625;50.0;0.13445921;0.15030127;0.11089754;0.11445551;0.11595813;0.06760281
01202374;v;{inohamal;0.375;0;50;0.09806225;0.06505287;0.12817555;0.14958858;0.19391714;0.09365279
00821765;v;Eakas;0.132080078125;0.0;53.515625;0.09378223;0.08115254;0.07795871;0.15451990;0.08504157;0.24188589
02726884;v;>awo$ak;0;0;100;0.19711043;0.05689659;0.35831501;0.08826643;0.03082862;0.03363642
01667607;v;Tar~az;0.0625;0.0;100.0;0.07541615;0.02883667;0.06883740;0.22325934;0.03684120;0.30751260
00363742;v;>awoHal;0.0;0.546875;50.0;0.09042622;0.14387114;0.25037106;0.13297999;0.12956735;0.10302065
00024279;v;>anoEa$;0.06506827486282418;0.00024417829627054743;33.0;0.13177323;0.13849703;0.11572699;0.12563986;0.09788554;0.14559853
02748927;v;raq~a$;0.0546875;0.0;50.0;0.11241826;0.10963161;0.16429396;0.11190664;0.12711379;0.13297398
00817167;v;jaHad;0.062530517578125;0.33206939697265625;33.0;0.17098357;0.15100111;0.10175621;0.12463364;0.12110808;0.08053013
01505254;v;ja*ab;0;0;100;0.09765232;0.12706717;0.10356519;0.13554998;0.11727833;0.13427887
01329239;v;lajam;0.0;0.0;100.0;0.03068996;0.14302545;0.00150034;0.14670192;0.08638020;0.28025841
00890590;v;Dam~an;0.0;0.0;100.0;0.13019041;0.13578013;0.11550056;0.13551826;0.11390638;0.11503920
01392237;v;na$~af;0;0;50;0.12954667;0.06349106;0.19872595;0.08939264;0.18472831;0.10387225
02033295;v;tazAwag;0;0;50;0.08995369;0.05248318;0.12714596;0.17806160;0.12053055;0.07989622
01108627;v;{ijotAz;0;0;100;0.03917779;0.10814561;0.10401150;0.20010344;0.08511356;0.19316170
02641035;v;tarad~ad;0;0;100;0.10708460;0.09276277;0.09773529;0.11595042;0.09840433;0.23556840
01835496;v;sAfar;0.0;0.0;100.0;0.10812898;0.10694818;0.08362538;0.09843325;0.09399784;0.16361235
02591312;v;tagaw~ar;0.0625;0.1875;100.0;0.08333752;0.10155696;0.12277478;0.12412114;0.15851332;0.15260395
01025602;v;{inozabaq;0;0.25;100;0.13775144;0.22563131;0.04291824;0.13437156;0.08248789;0.13292754
00207728;v;mahan;0.03125;0.125;100.0;0.10218094;0.13594364;0.23610579;0.07978421;0.04957013;0.14597508
00775156;v;$Ajar;0.25;0;100;0.16923441;0.26376470;0.10630535;0.08810044;0.10281068;0.09719486
01872645;v;naTaH;0.004150390625;0.000396728515625;50.0;0.12073877;0.15925068;0.12761957;0.11135729;0.11698861;0.11759137
00555084;v;baZ~;0.08642578125;0.080810546875;50.0;0.08366746;0.09948414;0.12395908;0.15660319;0.11126938;0.15844441
00259755;v;kad~ar;0.19140625;0.107421875;50.0;0.08762220;0.14652604;0.12223661;0.09734345;0.08626888;0.15042203
02727462;v;Hadiy;0.0;0.0;50.0;0.12119249;0.11159728;0.11950943;0.11341660;0.18044014;0.12986852
